AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_WAC,AIRPORT_STATE_NAME,LATITUDE,LONGITUDE
16035,YDQ,Dawson Creek Airport,"Dawson Creek, Canada",906,British Columbia,55.73333333,-120.18333333
16035,YDQ,Dawson Creek Airport,"Dawson Creek, Canada",906,British Columbia,55.74222222,-120.18305556
16036,YDS,Desolation Sound Marine Park,"Desolation Sound, Canada",906,British Columbia,50.18333333,-124.70000000
16038,YRI,Riviere-Du-Loup Airport,"Riviere-Du-Loup, Canada",941,Quebec,47.76444444,-69.58444444
16039,YEA,Edmonton Metropolitan Area,"Edmonton, Canada",916,Alberta,53.43805556,-113.55250000
16040,YEC,Yecheon Airport,"Yecheon, South Korea",778,,36.63194444,128.35472222
16040,YEC,Yecheon Airport,"Yecheon, South Korea",778,,36.63194444,128.35500000
16041,YED,Edmonton Namao Heliport,"Edmonton, Canada",916,Alberta,53.66805556,-113.47194444
16041,YED,Edmonton Namao Heliport,"Edmonton, Canada",916,Alberta,53.66916667,-113.47555556
16041,YED,Edmonton Namao Heliport,"Edmonton, Canada",916,Alberta,53.66916667,-113.47555556
16041,YED,Edmonton Namao Heliport,"Edmonton, Canada",916,Alberta,53.67444444,-113.46138889
16041,YED,Edmonton Namao Heliport,"Edmonton, Canada",916,Alberta,53.67444444,-113.46138889
16042,YEG,Edmonton International,"Edmonton, Canada",916,Alberta,53.30416667,-113.59166667
16042,YEG,Edmonton International,"Edmonton, Canada",916,Alberta,53.30861111,-113.57944444
16042,YEG,Edmonton International,"Edmonton, Canada",916,Alberta,53.30861111,-113.57944444
16042,YEG,Edmonton International,"Edmonton, Canada",916,Alberta,53.30972222,-113.57944444
16042,YEG,Edmonton International,"Edmonton, Canada",916,Alberta,53.30972222,-113.57944444
16043,YEK,Arviat Airport,"Arviat, Canada",931,Northwest Territories,61.09388889,-94.07166667
16043,YEK,Arviat Airport,"Arviat, Canada",934,Nunavut Territory,61.09388889,-94.07166667
16043,YEK,Eskimo Point Airport,"Eskimo Point, Canada",931,Northwest Territories,61.09388889,-94.07166667
16044,YEL,Elliot Lake Municipal,"Elliot Lake, Canada",936,Ontario,46.35166667,-82.56111111
16044,YEL,Elliot Lake Municipal,"Elliot Lake, Canada",936,Ontario,46.35222222,-82.56305556
16045,YEM,East Manitoulin Municipal,"Manitowaning, Canada",936,Ontario,45.84277778,-81.85805556
16045,YEM,Manitoulin East Municipal,"Manitowaning, Canada",936,Ontario,45.84250000,-81.85750000
16046,YEO,Yeovilton Airport,"Yeovilton, United Kingdom",493,,51.00833333,-2.64555556
16046,YEO,Yeovilton Airport,"Yeovilton, United Kingdom",493,,51.00888889,-2.63805556
16046,YEO,Yeovilton Airport,"Yeovilton, United Kingdom",493,,51.00888889,-2.63805556
16046,YEO,Yeovilton Airport,"Yeovilton, United Kingdom",493,,51.00888889,-2.63666667
16046,YEO,Yeovilton Airport,"Yeovilton, United Kingdom",493,,51.00944444,-2.63888889
16046,YEO,Yeovilton Airport,"Yeovilton, United Kingdom",493,,51.00944444,-2.63888889
16047,YER,Fort Severn Airport,"Fort Severn, Canada",936,Ontario,56.01888889,-87.67611111
16047,YER,Fort Severn Airport,"Fort Severn, Canada",936,Ontario,56.02111111,-87.67777778
16048,YEU,Eureka Airport,"Eureka, Canada",934,Nunavut Territory,79.99444444,-85.81194444
16048,YEU,Eureka Airport,"Eureka, Canada",934,Nunavut Territory,79.99472222,-85.81416667
16048,YEU,Eureka Airport,"Eureka, Canada",934,Nunavut Territory,79.99472222,-85.81416667
16049,YEV,Inuvik Airport,"Inuvik, Canada",931,Northwest Territories,68.29305556,-133.48750000
16050,YFB,Frobisher,"Frobisher Bay, Canada",931,Northwest Territories,63.75222222,-68.56388889
16050,YFB,Iqaluit Airport,"Iqaluit, Canada",931,Northwest Territories,63.75222222,-68.56388889
16050,YFB,Iqaluit Airport,"Iqaluit, Canada",934,Nunavut Territory,63.75222222,-68.56388889
16050,YFB,Iqaluit Airport,"Iqaluit, Canada",934,Nunavut Territory,63.75638889,-68.55583333
16050,YFB,Iqaluit Airport,"Iqaluit, Canada",934,Nunavut Territory,63.75666667,-68.55611111
16051,YFC,Fredericton International,"Fredericton, Canada",946,New Brunswick,45.86666667,-66.53333333
16051,YFC,Fredericton International,"Fredericton, Canada",946,New Brunswick,45.86861111,-66.53000000
16051,YFC,Fredericton International,"Fredericton, Canada",946,New Brunswick,45.86888889,-66.53722222
16052,YFO,Flin Flon Airport,"Flin Flon, Canada",926,Manitoba,54.67805556,-101.68194444
16052,YFO,Flin Flon Airport,"Flin Flon, Canada",926,Manitoba,54.68333333,-101.68333333
16053,YFR,Fort Resolution Airport,"Fort Resolution, Canada",931,Northwest Territories,61.18083333,-113.68972222
16053,YFR,Fort Resolution Airport,"Fort Resolution, Canada",931,Northwest Territories,61.18333333,-113.68333333
16054,YFS,Fort Simpson Airport,"Fort Simpson, Canada",931,Northwest Territories,61.75000000,-121.23333333
16054,YFS,Fort Simpson Airport,"Fort Simpson, Canada",931,Northwest Territories,61.76027778,-121.23666667
16055,YGA,Gagnon Airport,"Gagnon, Canada",941,Quebec,51.95000000,-68.13333333
16055,YGA,Gagnon Airport,"Gagnon, Canada",941,Quebec,51.95416667,-68.13833333
16055,YGA,Gagnon Airport,"Gagnon, Canada",941,Quebec,51.95638889,-68.13916667
16056,YGB,Texada Gillies Bay,"Gillies Bay, Canada",906,British Columbia,49.69388889,-124.51777778
16056,YGB,Texada Gillies Bay,"Gillies Bay, Canada",906,British Columbia,49.69416667,-124.51777778
16057,YGE,Gorge Harbor Airport,"Gorge Harbor, Canada",906,British Columbia,50.08333333,-124.95000000
16058,YGG,Ganges Harbor Airport,"Ganges Harbor, Canada",906,British Columbia,48.85000000,-123.50000000
16059,YGH,Fort Good Hope Ice Strip,"Fort Good Hope, Canada",931,Northwest Territories,66.26666667,-128.65000000
16060,YGJ,Miho,"Yonago, Japan",736,,35.49138889,133.24222222
16060,YGJ,Miho,"Yonago, Japan",736,,35.49333333,133.23916667
16061,YGK,Kingston Airport,"Kingston, Canada",936,Ontario,44.21944444,-76.60166667
16061,YGK,Kingston Airport,"Kingston, Canada",936,Ontario,44.22222222,-76.60000000
16061,YGK,Kingston Airport,"Kingston, Canada",936,Ontario,44.22583333,-76.59666667
16061,YGK,Kingston Airport,"Kingston, Canada",936,Ontario,44.22638889,-76.59666667
16062,YGL,La Grande Riviere,"La Grande, Canada",941,Quebec,53.62527778,-77.70416667
16063,YGN,Greenway Sound Airport,"Greenway Sound, Canada",906,British Columbia,50.85000000,-126.85000000
16064,YGP,Gaspe Airport,"Gaspe, Canada",941,Quebec,48.76666667,-64.48333333
16064,YGP,Gaspe Airport,"Gaspe, Canada",941,Quebec,48.77527778,-64.47972222
16064,YGP,Gaspe Airport,"Gaspe, Canada",941,Quebec,48.77527778,-64.47972222
16064,YGP,Michel Pouliot,"Gaspe, Canada",941,Quebec,48.77500000,-64.48166667
16064,YGP,Michel Pouliot,"Gaspe, Canada",941,Quebec,48.77527778,-64.47972222
16064,YGP,Michel Pouliot,"Gaspe, Canada",941,Quebec,48.77527778,-64.47972222
16065,YGQ,Geraldton Greenstone Regional,"Geraldton, Canada",936,Ontario,49.77861111,-86.93861111
16065,YGQ,Geraldton Greenstone Regional,"Geraldton, Canada",936,Ontario,49.78194444,-86.94166667
16066,YGR,Iles de la Madeleine Airport,"Iles de la Madeleine, Canada",941,Quebec,47.42500000,-61.77805556
16066,YGR,Iles de la Madeleine Airport,"Iles de la Madeleine, Canada",941,Quebec,47.42500000,-61.77805556
16066,YGR,Iles de la Madeleine Airport,"Iles de la Madeleine, Canada",941,Quebec,47.42722222,-61.77500000
16066,YGR,Iles de la Madeleine Airport,"Iles de la Madeleine, Canada",941,Quebec,47.42722222,-61.77500000
16067,YGT,Igloolik Airport,"Igloolik, Canada",931,Northwest Territories,69.36472222,-81.81861111
16067,YGT,Igloolik Airport,"Igloolik, Canada",934,Nunavut Territory,69.36472222,-81.81861111
16067,YGT,Igloolik Airport,"Igloolik, Canada",934,Nunavut Territory,69.36472222,-81.81638889
16068,YGV,Havre St. Pierre Airport,"Havre St. Pierre, Canada",941,Quebec,50.25000000,-63.58333333
16068,YGV,Havre St. Pierre Airport,"Havre St. Pierre, Canada",941,Quebec,50.28194444,-63.61138889
16068,YGV,Havre St. Pierre Airport,"Havre St. Pierre, Canada",941,Quebec,50.28194444,-63.61138889
16068,YGV,Havre St. Pierre Airport,"Havre St. Pierre, Canada",941,Quebec,50.28194444,-63.61111111
16068,YGV,Havre St. Pierre Airport,"Havre St. Pierre, Canada",941,Quebec,50.28194444,-63.61111111
16069,YGW,Kuujjuarapik Airport,"Kuujjuarapik, Canada",941,Quebec,55.27916667,-77.76666667
16069,YGW,Kuujjuarapik Airport,"Kuujjuarapik, Canada",941,Quebec,55.28194444,-77.76527778
16070,YGX,Gillam Airport,"Gillam, Canada",926,Manitoba,56.35000000,-94.70000000
16070,YGX,Gillam Airport,"Gillam, Canada",926,Manitoba,56.35777778,-94.71083333
16072,YGZ,Grise Fiord Airport,"Grise Fiord, Canada",931,Northwest Territories,76.42611111,-82.90916667
16072,YGZ,Grise Fiord Airport,"Grise Fiord, Canada",934,Nunavut Territory,76.42583333,-82.90805556
16072,YGZ,Grise Fiord Airport,"Grise Fiord, Canada",934,Nunavut Territory,76.42583333,-82.90805556
16072,YGZ,Grise Fiord Airport,"Grise Fiord, Canada",934,Nunavut Territory,76.42611111,-82.90944444
16072,YGZ,Grise Fiord Airport,"Grise Fiord, Canada",934,Nunavut Territory,76.42611111,-82.90944444
16072,YGZ,Grise Fiord Airport,"Grise Fiord, Canada",934,Nunavut Territory,76.42611111,-82.90916667
16073,YHA,Port Hope Simpson Airport,"Port Hope Simpson, Canada",961,Newfoundland and Labrador,52.52805556,-56.28527778
16073,YHA,Port Hope Simpson Airport,"Port Hope Simpson, Canada",961,Newfoundland and Labrador,52.53333333,-56.30000000
16074,YHD,Dryden Municipal,"Dryden, Canada",936,Ontario,49.82833333,-92.73805556
16074,YHD,Dryden Regional,"Dryden, Canada",936,Ontario,49.83138889,-92.74361111
16074,YHD,Dryden Regional,"Dryden, Canada",936,Ontario,49.83138889,-92.74361111
16074,YHD,Dryden Regional,"Dryden, Canada",936,Ontario,49.83166667,-92.74416667
16074,YHD,Dryden Regional,"Dryden, Canada",936,Ontario,49.83166667,-92.74416667
16075,YHF,Hearst Municipal,"Hearst, Canada",936,Ontario,49.71388889,-83.68694444
16075,YHF,Hearst Municipal,"Hearst, Canada",936,Ontario,49.71388889,-83.68666667
16075,YHF,Hearst Municipal,"Hearst, Canada",936,Ontario,49.71416667,-83.68611111
16076,YHH,Harbor,"Campbell River, Canada",906,British Columbia,50.05000000,-125.25000000
16077,YHI,Ulukhaktok,"Holman Island, Canada",931,Northwest Territories,70.76166667,-117.80555556
16077,YHI,Ulukhaktok,"Holman Island, Canada",931,Northwest Territories,70.76277778,-117.80611111
16077,YHI,Ulukhaktok Holman,"Holman Island, Canada",931,Northwest Territories,70.76277778,-117.80611111
16078,YHM,John C. Munro Hamilton International,"Hamilton, Canada",936,Ontario,43.16694444,-79.93055556
16078,YHM,John C. Munro Hamilton International,"Hamilton, Canada",936,Ontario,43.17361111,-79.93500000
16079,YHN,Hornepayne Municipal,"Hornepayne, Canada",936,Ontario,49.19305556,-84.75944444
16079,YHN,Hornepayne Municipal,"Hornepayne, Canada",936,Ontario,49.19305556,-84.75944444
16079,YHN,Hornepayne Municipal,"Hornepayne, Canada",936,Ontario,49.19305556,-84.75888889
16079,YHN,Hornepayne Municipal,"Hornepayne, Canada",936,Ontario,49.19305556,-84.75888889
16080,YHR,Harrington Harbour Airport,"Harrington Harbour, Canada",941,Quebec,50.50000000,-59.50000000
16081,YHS,Sechelt Airport,"Sechelt, Canada",906,British Columbia,49.46055556,-123.71861111
16081,YHS,Sechelt Airport,"Sechelt, Canada",906,British Columbia,49.46666667,-123.75000000
16082,YHT,Haines Junction Airport,"Haines Junction, Canada",911,Yukon Territory,60.78916667,-137.54555556
16082,YHT,Haines Junction Airport,"Haines Junction, Canada",911,Yukon Territory,60.78916667,-137.54555556
16082,YHT,Haines Junction Airport,"Haines Junction, Canada",911,Yukon Territory,60.78944444,-137.54527778
16082,YHT,Haines Junction Airport,"Haines Junction, Canada",911,Yukon Territory,60.78944444,-137.54527778
16083,YHU,St. Hubert,"Montreal, Canada",941,Quebec,45.51750000,-73.41694444
16083,YHU,St. Hubert,"Montreal, Canada",941,Quebec,45.51805556,-73.41694444
16084,YHY,Hay River Airport,"Hay River, Canada",931,Northwest Territories,60.83972222,-115.78277778
16084,YHY,Hay River Airport,"Hay River, Canada",931,Northwest Territories,60.83972222,-115.78277778
16084,YHY,Hay River Airport,"Hay River, Canada",931,Northwest Territories,60.84555556,-115.77833333
16084,YHY,Hay River Merlyn Carter,"Hay River, Canada",931,Northwest Territories,60.83972222,-115.78277778
16084,YHY,Hay River Merlyn Carter,"Hay River, Canada",931,Northwest Territories,60.83972222,-115.78277778
16085,YHZ,Halifax Stanfield International,"Halifax, Canada",951,Nova Scotia,44.87972222,-63.51027778
16085,YHZ,Halifax Stanfield International,"Halifax, Canada",951,Nova Scotia,44.88111111,-63.51055556
16085,YHZ,Halifax Stanfield International,"Halifax, Canada",951,Nova Scotia,44.88111111,-63.51055556
16085,YHZ,Halifax Stanfield International,"Halifax, Canada",951,Nova Scotia,44.88111111,-63.50861111
16085,YHZ,Halifax Stanfield International,"Halifax, Canada",951,Nova Scotia,44.88111111,-63.50861111
16085,YHZ,Halifax Stanfield International,"Halifax, Canada",951,Nova Scotia,44.88333333,-63.51666667
16085,YHZ,Halifax Stanfield International,"Halifax, Canada",951,Nova Scotia,44.88777778,-63.50555556
16086,YIB,Atikokan Municipal,"Atikokan, Canada",936,Ontario,48.77388889,-91.63861111
16086,YIB,Atikokan Municipal,"Atikokan, Canada",936,Ontario,48.77388889,-91.63861111
16086,YIB,Atikokan Municipal,"Atikokan, Canada",936,Ontario,48.77416667,-91.63888889
16086,YIB,Atikokan Municipal,"Atikokan, Canada",936,Ontario,48.77416667,-91.63888889
16086,YIB,Atikokan Municipal,"Atikokan, Canada",936,Ontario,48.77500000,-91.63472222
16087,YIF,St Augustin,"Pakuashipi, Canada",941,Quebec,51.20972222,-58.65750000
16087,YIF,St Augustin,"Pakuashipi, Canada",941,Quebec,51.21000000,-58.65833333
16087,YIF,St Augustin,"Pakuashipi, Canada",941,Quebec,51.21000000,-58.65833333
16087,YIF,St Augustin,"Pakuashipi, Canada",941,Quebec,51.21000000,-58.65750000
16087,YIF,St Augustin,"Pakuashipi, Canada",941,Quebec,51.21000000,-58.65750000
16087,YIF,St Augustin,"Pakuashipi, Canada",941,Quebec,51.21166667,-58.65833333
16088,YIG,Big Bay Marina Airport,"Big Bay Marina, Canada",906,British Columbia,50.38333333,-125.13333333
16089,YIH,Yichang Sanxia,"Yichang, China",713,,30.55472222,111.48222222
16089,YIH,Yichang Sanxia,"Yichang, China",713,,30.55638889,111.48000000
16089,YIH,Yichang Sanxia,"Yichang, China",713,,30.55638889,111.48000000
16089,YIH,Yichang South,"Yichang, China",713,,30.55638889,111.48000000
16089,YIH,Yichang South,"Yichang, China",713,,30.55638889,111.48000000
16090,YIO,Pond Inlet Airport,"Pond Inlet, Canada",931,Northwest Territories,72.68944444,-77.96888889
16090,YIO,Pond Inlet Airport,"Pond Inlet, Canada",934,Nunavut Territory,72.68944444,-77.96888889
16091,YIP,Willow Run,"Detroit, MI",43,Michigan,42.23777778,-83.53055556
16091,YIP,Willow Run,"Detroit, MI",43,Michigan,42.23916667,-83.53083333
16091,YIP,Willow Run,"Detroit, MI",43,Michigan,42.23916667,-83.53083333
16091,YIP,Willow Run,"Detroit, MI",43,Michigan,42.24000000,-83.53083333
16091,YIP,Willow Run,"Detroit, MI",43,Michigan,42.24000000,-83.53083333
16091,YIP,Willow Run,"Detroit, MI",43,Michigan,42.24027778,-83.53138889
16092,YIV,Island Lake Airport,"Island Lake, Canada",926,Manitoba,53.85694444,-94.65277778
16092,YIV,Island Lake Airport,"Island Lake, Canada",926,Manitoba,53.85722222,-94.65361111
16093,YIW,Yiwu Airport,"Yiwu, China",713,,29.33972222,120.03055556
16093,YIW,Yiwu Airport,"Yiwu, China",713,,29.33972222,120.03055556
16093,YIW,Yiwu Airport,"Yiwu, China",713,,29.34194444,120.02833333
16093,YIW,Yiwu Airport,"Yiwu, China",713,,29.34194444,120.02833333
16093,YIW,Yiwu Airport,"Yiwu, China",713,,29.34472222,120.03250000
16093,YIW,Yiwu Airport,"Yiwu, China",713,,29.34500000,120.03222222
16094,YJO,Johnny Mountain Airport,"Johnny Mountain, Canada",906,British Columbia,56.66666667,-131.11666667
16095,YJT,Stephenville Airport,"Stephenville, Canada",961,Newfoundland and Labrador,48.53333333,-58.55000000
16095,YJT,Stephenville Airport,"Stephenville, Canada",961,Newfoundland and Labrador,48.54138889,-58.55000000
16095,YJT,Stephenville Airport,"Stephenville, Canada",961,Newfoundland and Labrador,48.54444444,-58.55000000
16096,YKA,Kamloops Airport,"Kamloops, Canada",906,British Columbia,50.69916667,-120.43833333
16096,YKA,Kamloops Airport,"Kamloops, Canada",906,British Columbia,50.70250000,-120.44861111
16097,YKF,Region of Waterloo International,"Kitchener, Canada",936,Ontario,43.45888889,-80.38444444
16097,YKF,Waterloo,"Kitchener, Canada",936,Ontario,43.45916667,-80.38583333
16097,YKF,Waterloo,"Kitchener, Canada",936,Ontario,43.46083333,-80.37861111
16097,YKF,Waterloo Regional,"Kitchener, Canada",936,Ontario,43.45888889,-80.38444444
16098,YKG,Kangirsuk Airport,"Kangirsuk, Canada",941,Quebec,60.02722222,-69.99916667
16099,YKJ,Key Lake Airport,"Key Lake, Canada",921,Saskatchewan,57.25638889,-105.61750000
16099,YKJ,Key Lake Airport,"Key Lake, Canada",921,Saskatchewan,57.25722222,-105.61500000
16100,YKL,Schefferville Airport,"Schefferville, Canada",941,Quebec,54.80416667,-66.80694444
16100,YKL,Schefferville Airport,"Schefferville, Canada",941,Quebec,54.80527778,-66.80527778
16101,YKM,Yakima Air Terminal/McAllister Field,"Yakima, WA",93,Washington,46.56694444,-120.53777778
16101,YKM,Yakima Air Terminal/McAllister Field,"Yakima, WA",93,Washington,46.56805556,-120.54416667
16102,YKN,Chan Gurney Municipal,"Yankton, SD",67,South Dakota,42.91666667,-97.38583333
16102,YKN,Chan Gurney Municipal,"Yankton, SD",67,South Dakota,42.91694444,-97.38638889
16103,YKS,Yakutsk Airport,"Yakutsk, Russia",770,,62.09333333,129.77055556
16103,YKS,Yakutsk Airport,"Yakutsk, Russia",770,,62.09388889,129.77611111
16103,YKS,Yakutsk Airport,"Yakutsk, Russia",770,,62.09388889,129.77611111
16103,YKS,Yakutsk Airport,"Yakutsk, Russia",770,,62.09416667,129.77583333
16103,YKS,Yakutsk Airport,"Yakutsk, Russia",770,,62.09416667,129.77583333
16103,YKS,Yakutsk Airport,"Yakutsk, Russia",770,,62.09416667,129.77666667
16103,YKS,Yakutsk Airport,"Yakutsk, Russia",770,,62.09805556,129.78361111
16103,YKS,Yakutsk Airport,"Yakutsk, U.S.S.R.",786,,62.09333333,129.77055556
16104,YKU,Ft. George,"Fort George, Canada",941,Quebec,53.82111111,-79.00500000
16105,YKX,Kirkland Lake Airport,"Kirkland Lake, Canada",936,Ontario,48.21027778,-79.98138889
16105,YKX,Kirkland Lake Airport,"Kirkland Lake, Canada",936,Ontario,48.21250000,-79.98472222
16106,YKZ,Buttonville Municipal,"Toronto, Canada",936,Ontario,43.86083333,-79.36861111
16106,YKZ,Buttonville Municipal,"Toronto, Canada",936,Ontario,43.86166667,-79.37027778
16107,YLC,Lake Harbour,"Kimmirut/Lake Harbour, Canada",931,Northwest Territories,62.85000000,-69.88333333
16107,YLC,Lake Harbour,"Kimmirut/Lake Harbour, Canada",934,Nunavut Territory,62.85000000,-69.88333333
16108,YLD,Chapleau Airport,"Chapleau, Canada",936,Ontario,47.81944444,-83.35277778
16108,YLD,Chapleau Airport,"Chapleau, Canada",936,Ontario,47.82027778,-83.34694444
16108,YLD,Chapleau Airport,"Chapleau, Canada",936,Ontario,47.82250000,-83.35055556
16109,YLH,Lansdowne House Airport,"Lansdowne House, Canada",936,Ontario,52.19555556,-87.93416667
16109,YLH,Lansdowne House Airport,"Lansdowne House, Canada",936,Ontario,52.19583333,-87.93000000
16110,YLL,Lloydminster Airport,"Lloydminster, Canada",916,Alberta,53.30638889,-110.07861111
16110,YLL,Lloydminster Airport,"Lloydminster, Canada",916,Alberta,53.31055556,-110.07416667
16111,YLP,Mingan Airport,"Mingan, Canada",941,Quebec,50.28333333,-64.15000000
16111,YLP,Mingan Airport,"Mingan, Canada",941,Quebec,50.29000000,-64.15555556
16112,YLQ,La Tuque Airport,"La Tuque, Canada",941,Quebec,47.40833333,-72.79166667
16112,YLQ,La Tuque Airport,"La Tuque, Canada",941,Quebec,47.40944444,-72.78916667
16112,YLQ,La Tuque Airport,"La Tuque, Canada",941,Quebec,47.40972222,-72.78888889
16113,YLR,Leaf Rapids Airport,"Leaf Rapids, Canada",926,Manitoba,56.51333333,-99.98527778
16113,YLR,Leaf Rapids Airport,"Leaf Rapids, Canada",926,Manitoba,56.51361111,-99.98527778
16114,YLT,Alert Airport,"Alert, Canada",934,Nunavut Territory,82.51722222,-62.28333333
16114,YLT,Alert Airport,"Alert, Canada",934,Nunavut Territory,82.51777778,-62.28055556
16115,YLW,Kelowna Airport,"Kelowna, Canada",906,British Columbia,49.95722222,-119.37805556
16115,YLW,Kelowna Airport,"Kelowna, Canada",906,British Columbia,49.95722222,-119.37777778
16115,YLW,Kelowna Airport,"Kelowna, Canada",906,British Columbia,49.96527778,-119.37777778
16116,YMA,Mayo Airport,"Mayo, Canada",911,Yukon Territory,63.61638889,-135.87361111
16116,YMA,Mayo Airport,"Mayo, Canada",911,Yukon Territory,63.61638889,-135.86833333
16116,YMA,Mayo Airport,"Mayo, Canada",911,Yukon Territory,63.61638889,-135.86833333
16116,YMA,Mayo Airport,"Mayo, Canada",911,Yukon Territory,63.61666667,-135.86888889
16116,YMA,Mayo Airport,"Mayo, Canada",911,Yukon Territory,63.61666667,-135.86888889
16117,YMB,Merritt Airport,"Merritt, Canada",906,British Columbia,50.12194444,-120.74750000
16117,YMB,Merritt Airport,"Merritt, Canada",906,British Columbia,50.12277778,-120.74722222
16117,YMB,Merritt Airport,"Merritt, Canada",906,British Columbia,50.12277778,-120.74722222
16117,YMB,Merritt Airport,"Merritt, Canada",906,British Columbia,50.12277778,-120.74500000
16117,YMB,Merritt Airport,"Merritt, Canada",906,British Columbia,50.12277778,-120.74500000
16118,YME,Matane Airport,"Matane, Canada",941,Quebec,48.85444444,-67.45972222
16118,YME,Matane Airport,"Matane, Canada",941,Quebec,48.85638889,-67.45222222
16118,YME,Matane Airport,"Matane, Canada",941,Quebec,48.85638889,-67.45222222
16118,YME,Matane Airport,"Matane, Canada",941,Quebec,48.85694444,-67.45333333
16118,YME,Matane Airport,"Matane, Canada",941,Quebec,48.85694444,-67.45333333
16118,YME,Matane Russell Burnett,"Matane, Canada",941,Quebec,48.85638889,-67.45222222
16119,YMH,Mary's Harbour Airport,"Mary's Harbour, Canada",961,Newfoundland and Labrador,52.30277778,-55.84777778
16119,YMH,Mary's Harbour Airport,"Mary's Harbour, Canada",961,Newfoundland and Labrador,52.30277778,-55.84722222
16120,YML,Charlevoix,"Murray Bay, Canada",941,Quebec,47.59722222,-70.22500000
16120,YML,Charlevoix,"Murray Bay, Canada",941,Quebec,47.59750000,-70.22388889
16121,YMM,Fort McMurray Airport,"Fort McMurray, Canada",916,Alberta,56.65277778,-111.22055556
16121,YMM,Fort McMurray Airport,"Fort McMurray, Canada",916,Alberta,56.65333333,-111.22333333
16122,YMO,Moosonee Airport,"Moosonee, Canada",936,Ontario,51.28944444,-80.60694444
16122,YMO,Moosonee Airport,"Moosonee, Canada",936,Ontario,51.29111111,-80.60416667
16122,YMO,Moosonee Airport,"Moosonee, Canada",936,Ontario,51.29194444,-80.60833333
16123,YMP,Port McNeill Airport,"Port McNeill, Canada",906,British Columbia,50.57194444,-127.02555556
16123,YMP,Port McNeill Airport,"Port McNeill, Canada",906,British Columbia,50.57555556,-127.02861111
16123,YMP,Port McNeill Airport,"Port McNeill, Canada",906,British Columbia,50.58250000,-127.02444444
16124,YMQ,Montreal Metropolitan Area,"Montreal, Canada",941,Quebec,45.55500000,-73.73388889
16125,YMS,Moises Benzaquen Rengifo,"Yurimaguas, Peru",368,,-5.89388889,-76.11833333
16125,YMS,Moises Benzaquen Rengifo,"Yurimaguas, Peru",368,,-5.89388889,-76.11833333
16125,YMS,Yurimaguas Airport,"Yurimaguas, Peru",368,,-5.90000000,-76.10000000
16125,YMS,Yurimaguas Airport,"Yurimaguas, Peru",368,,-5.89388889,-76.11833333
16125,YMS,Yurimaguas Airport,"Yurimaguas, Peru",368,,-5.89388889,-76.11833333
16125,YMS,Yurimaguas Airport,"Yurimaguas, Peru",368,,-5.89361111,-76.11833333
16126,YMT,Chapais,"Chibougamau, Canada",941,Quebec,49.77194444,-74.52805556
16127,YMV,Manic-5,"Manicouagan, Canada",941,Quebec,50.65750000,-68.83250000
16127,YMV,Manicouagan Airport,"Manicouagan, Canada",941,Quebec,50.65555556,-68.83000000
16128,YMX,Montreal International,"Montreal, Canada",941,Quebec,45.67527778,-74.03527778
16128,YMX,Montreal International,"Montreal, Canada",941,Quebec,45.67972222,-74.03861111
16128,YMX,Montreal International (Mirabel),"Montreal, Canada",941,Quebec,45.67972222,-74.03861111
16128,YMX,Montreal International (Mirabel),"Montreal, Canada",941,Quebec,45.67972222,-74.03861111
16128,YMX,Montreal International (Mirabel),"Montreal, Canada",941,Quebec,45.67972222,-74.03861111
16128,YMX,Montreal International (Mirabel),"Montreal, Canada",941,Quebec,45.68055556,-74.03861111
16128,YMX,Montreal International (Mirabel),"Montreal, Canada",941,Quebec,45.68055556,-74.03861111
16129,YNA,Natashquan Airport,"Natashquan, Canada",941,Quebec,50.18333333,-61.80000000
16129,YNA,Natashquan Airport,"Natashquan, Canada",941,Quebec,50.19000000,-61.78916667
16129,YNA,Natashquan Airport,"Natashquan, Canada",941,Quebec,50.19000000,-61.78916667
16129,YNA,Natashquan Airport,"Natashquan, Canada",941,Quebec,50.19000000,-61.78888889
16129,YNA,Natashquan Airport,"Natashquan, Canada",941,Quebec,50.19000000,-61.78888889
16130,YNB,Prince Abdulmohsin Bin Abdulaziz,"Yenbo, Saudi Arabia",670,,24.14416667,38.06361111
16130,YNB,Prince Abdulmohsin Bin Abdulaziz,"Yenbo, Saudi Arabia",670,,24.14416667,38.06361111
16130,YNB,Yenbo Airport,"Yenbo, Saudi Arabia",670,,24.14166667,38.06666667
16130,YNB,Yenbo Airport,"Yenbo, Saudi Arabia",670,,24.14416667,38.06361111
16130,YNB,Yenbo Airport,"Yenbo, Saudi Arabia",670,,24.14416667,38.06361111
16131,YND,Gatineau-Ottawa Executive,"Gatineau, Canada",941,Quebec,45.52166667,-75.56361111
16132,YNE,Norway House Airport,"Norway House, Canada",926,Manitoba,53.95416667,-97.84583333
16132,YNE,Norway House Airport,"Norway House, Canada",926,Manitoba,53.95833333,-97.84416667
16133,YNG,Youngstown-Warren Regional,"Youngstown/Warren, OH",44,Ohio,41.25611111,-80.66972222
16133,YNG,Youngstown-Warren Regional,"Youngstown/Warren, OH",44,Ohio,41.26083333,-80.67916667
16133,YNG,Youngstown-Warren Regional,"Youngstown/Warren, OH",44,Ohio,41.26083333,-80.67916667
